episode,loss,reward
0,26.35828399658203,5.050000190734863
0,57.41769790649414,7.550000190734863
0,25.773439407348633,5.050000190734863
0,28.739458084106445,5.050000190734863
0,62.258182525634766,7.550000190734863
0,33.19911193847656,5.050000190734863
0,37.36787796020508,5.050000190734863
0,41.92058181762695,5.050000190734863
0,79.96862030029297,7.550000190734863
0,46.32243728637695,5.050000190734863
0,51.103450775146484,5.050000190734863
0,91.64511108398438,7.550000190734863
0,91.00626373291016,7.550000190734863
0,90.46489715576172,7.550000190734863
0,54.071563720703125,5.050000190734863
0,58.16584396362305,5.050000190734863
0,100.33269500732422,7.550000190734863
0,99.79779052734375,7.550000190734863
0,99.4095687866211,7.550000190734863
0,98.96004486083984,7.550000190734863
0,98.5768051147461,7.550000190734863
0,98.25350189208984,7.550000190734863
0,97.9693603515625,7.550000190734863
0,97.72027587890625,7.550000190734863
0,97.5135269165039,7.550000190734863
0,61.8772087097168,5.050000190734863
0,49.952449798583984,3.6458332538604736
0,57.210750579833984,3.6458332538604736
0,64.51179504394531,3.6458332538604736
0,71.83448028564453,3.6458332538604736
0,123.47008514404297,6.145833492279053
0,86.54146575927734,3.6458332538604736
0,93.61376190185547,3.6458332538604736
0,147.4236297607422,6.145833492279053
0,172.30921936035156,7.3416666984558105
0,170.3296661376953,7.3416666984558105
0,101.39752960205078,3.4375
0,154.05528259277344,5.9375
0,112.30181121826172,3.4375
0,161.71060180664062,5.9375
0,138.36097717285156,4.8416666984558105
0,179.00401306152344,7.3416666984558105
0,120.35000610351562,4.8416666984558105
0,156.00047302246094,7.3416666984558105
0,100.29431915283203,4.8416666984558105
0,130.1995086669922,7.3416666984558105
0,78.17002868652344,4.8416666984558105
0,66.66098022460938,4.8416666984558105
0,85.76516723632812,7.3416666984558105
0,42.1176643371582,4.8416666984558105
0,55.13624572753906,7.3416666984558105
0,21.331186294555664,4.8416666984558105
0,28.844667434692383,7.3416666984558105
0,18.683948516845703,7.3416666984558105
0,3.7020976543426514,4.8416666984558105
0,4.825981616973877,7.3416666984558105
0,3.1660220623016357,4.8416666984558105
0,4.928053379058838,4.8416666984558105
0,3.92751407623291,4.8416666984558105
0,4.136815547943115,4.8416666984558105
0,5.147339344024658,4.8416666984558105
0,6.453054904937744,4.8416666984558105
0,7.408200740814209,4.8416666984558105
0,7.806449890136719,4.8416666984558105
0,7.895908355712891,4.8416666984558105
0,7.324038028717041,4.8416666984558105
0,6.331053256988525,4.8416666984558105
0,5.429607391357422,7.3416666984558105
0,4.4185285568237305,4.8416666984558105
0,3.836432456970215,4.8416666984558105
0,3.5581891536712646,4.8416666984558105
0,3.499981164932251,4.8416666984558105
0,3.541842222213745,4.8416666984558105
0,3.5683422088623047,4.8416666984558105
0,3.499645948410034,4.8416666984558105
0,3.3026561737060547,4.8416666984558105
0,3.02409291267395,4.8416666984558105
0,0.7485180497169495,7.3416666984558105
0,1.0233036279678345,7.3416666984558105
0,1.1068620681762695,7.3416666984558105
0,1.3514999151229858,7.3416666984558105
0,1.6610387563705444,4.8416666984558105
0,1.67636239528656,7.3416666984558105
0,1.9287676811218262,7.3416666984558105
0,2.2410175800323486,7.3416666984558105
0,2.617208957672119,7.3416666984558105
0,3.0639874935150146,7.3416666984558105
0,0.6311739087104797,4.8416666984558105
0,3.729790449142456,7.3416666984558105
0,4.16888427734375,7.3416666984558105
0,4.673316478729248,7.3416666984558105
0,5.24135160446167,7.3416666984558105
0,5.870748996734619,7.3416666984558105
0,0.6500719785690308,4.8416666984558105
0,0.7443719506263733,4.8416666984558105
0,0.7847092151641846,4.8416666984558105
0,0.7762269973754883,4.8416666984558105
0,0.7338233590126038,4.8416666984558105
0,5.251919269561768,7.3416666984558105
0,0.6410638093948364,4.8416666984558105
0,4.301384449005127,7.3416666984558105
0,0.6510850787162781,4.8416666984558105
0,3.416433095932007,7.3416666984558105
0,0.7790514826774597,4.8416666984558105
0,2.6538970470428467,7.3416666984558105
0,1.0084527730941772,4.8416666984558105
0,1.2482085227966309,4.8416666984558105
0,1.5545225143432617,4.8416666984558105
0,1.5369442701339722,4.8416666984558105
0,1.2780742645263672,4.8416666984558105
0,1.0689619779586792,4.8416666984558105
0,0.9814578890800476,4.8416666984558105
0,0.9152914881706238,4.8416666984558105
0,0.846034824848175,4.8416666984558105
0,0.8576502799987793,4.8416666984558105
0,0.8573083877563477,4.8416666984558105
0,4.670666694641113,7.3416666984558105
0,0.7524864673614502,4.8416666984558105
0,0.6665065884590149,4.8416666984558105
0,0.5797707438468933,4.8416666984558105
0,0.49609819054603577,4.8416666984558105
0,4.845890522003174,7.3416666984558105
0,0.3512134253978729,4.8416666984558105
0,0.3058735132217407,4.8416666984558105
0,4.373873710632324,7.3416666984558105
0,0.2906479835510254,4.8416666984558105
0,0.3177885115146637,4.8416666984558105
0,0.2282322198152542,4.8416666984558105
0,0.19037459790706635,4.8416666984558105
0,4.643822193145752,7.3416666984558105
0,5.1533427238464355,7.3416666984558105
0,5.765180587768555,7.3416666984558105
0,0.1961132138967514,4.8416666984558105
0,6.86431360244751,7.3416666984558105
0,7.55565071105957,7.3416666984558105
0,0.5800222754478455,4.8416666984558105
0,8.709213256835938,7.3416666984558105
0,9.382030487060547,7.3416666984558105
0,10.11306095123291,7.3416666984558105
0,10.891280174255371,7.3416666984558105
0,1.8212274312973022,4.8416666984558105
0,2.0252487659454346,4.8416666984558105
0,11.964564323425293,7.3416666984558105
0,2.231412649154663,4.8416666984558105
0,2.194471597671509,4.8416666984558105
0,11.25694751739502,7.3416666984558105
0,10.877137184143066,7.3416666984558105
0,1.8385124206542969,4.8416666984558105
0,1.6457905769348145,4.8416666984558105
0,8.684297561645508,7.3416666984558105
0,7.933167934417725,7.3416666984558105
0,7.278373718261719,7.3416666984558105
0,6.707122325897217,7.3416666984558105
0,0.9598598480224609,4.8416666984558105
0,5.3310394287109375,7.3416666984558105
0,4.747862815856934,7.3416666984558105
0,4.248176574707031,7.3416666984558105
0,1.0177301168441772,4.8416666984558105
0,3.0977675914764404,7.3416666984558105
0,2.6387951374053955,7.3416666984558105
0,2.2600839138031006,7.3416666984558105
0,1.9494242668151855,7.3416666984558105
0,1.6959315538406372,7.3416666984558105
0,1.9845737218856812,4.8416666984558105
0,1.08304762840271,7.3416666984558105
0,2.631861448287964,4.8416666984558105
0,0.5418354272842407,7.3416666984558105
0,0.3764530122280121,7.3416666984558105
0,0.2654889225959778,7.3416666984558105
0,4.116664409637451,4.8416666984558105
0,3.897986650466919,4.8416666984558105
0,0.49015501141548157,7.3416666984558105
0,3.408552885055542,4.8416666984558105
0,3.1740686893463135,4.8416666984558105
0,2.92089581489563,4.8416666984558105
0,1.4483658075332642,7.3416666984558105
0,2.465022325515747,4.8416666984558105
0,2.2922470569610596,4.8416666984558105
0,2.1709792613983154,7.3416666984558105
0,2.0177204608917236,4.8416666984558105
0,1.9021925926208496,4.8416666984558105
0,2.4472198486328125,7.3416666984558105
0,1.7074953317642212,4.8416666984558105
0,1.6279182434082031,4.8416666984558105
0,2.3523504734039307,7.3416666984558105
0,2.236801862716675,7.3416666984558105
0,2.0460822582244873,7.3416666984558105
0,1.8196545839309692,7.3416666984558105
0,1.5926600694656372,7.3416666984558105
0,1.5251413583755493,7.3416666984558105
0,2.0454342365264893,7.3416666984558105
0,2.646743059158325,7.3416666984558105
0,3.3085460662841797,7.3416666984558105
0,4.007615566253662,7.3416666984558105
0,0.856417179107666,4.8416666984558105
0,4.638611316680908,3.4375
0,5.119404315948486,3.4375
0,1.366963267326355,4.8416666984558105
0,2.9728031158447266,7.3416666984558105
0,1.5417791604995728,4.8416666984558105
0,1.9079108238220215,7.3416666984558105
0,1.5052903890609741,7.3416666984558105
0,2.192730665206909,4.8416666984558105
0,0.7793610692024231,7.3416666984558105
0,2.9896671772003174,4.8416666984558105
0,3.4924633502960205,4.8416666984558105
0,3.2667360305786133,4.8416666984558105
0,2.8296430110931396,4.8416666984558105
0,2.4045732021331787,4.8416666984558105
0,2.310771942138672,4.8416666984558105
0,2.1025373935699463,4.8416666984558105
0,1.9585038423538208,4.8416666984558105
0,1.8093703985214233,4.8416666984558105
0,1.8555482625961304,4.8416666984558105
0,3.8251419067382812,7.3416666984558105
0,3.8940467834472656,7.3416666984558105
0,3.7116482257843018,7.3416666984558105
0,1.4237228631973267,4.8416666984558105
0,1.3402233123779297,4.8416666984558105
0,2.778064727783203,7.3416666984558105
0,1.2964072227478027,4.8416666984558105
0,2.237260580062866,7.3416666984558105
0,1.998496413230896,7.3416666984558105
0,1.3963373899459839,4.8416666984558105
0,1.9992176294326782,7.3416666984558105
0,2.52190899848938,7.3416666984558105
0,0.7082407474517822,4.8416666984558105
0,0.6650545001029968,4.8416666984558105
0,3.6769139766693115,7.3416666984558105
0,0.6313697695732117,4.8416666984558105
0,4.067384243011475,7.3416666984558105
0,4.241252899169922,7.3416666984558105
0,4.411556720733643,7.3416666984558105
0,0.6690428256988525,4.8416666984558105
0,4.429322719573975,7.3416666984558105
0,4.414391040802002,7.3416666984558105
0,4.397857189178467,7.3416666984558105
0,4.37791109085083,7.3416666984558105
0,4.352016925811768,7.3416666984558105
0,4.316749572753906,7.3416666984558105
0,0.8849336504936218,4.8416666984558105
0,3.8992137908935547,7.3416666984558105
0,1.0102547407150269,4.8416666984558105
0,3.1905133724212646,7.3416666984558105
0,2.849868059158325,7.3416666984558105
0,1.3143033981323242,4.8416666984558105
0,2.0436594486236572,7.3416666984558105
0,1.7052844762802124,7.3416666984558105
0,1.4210268259048462,7.3416666984558105
0,1.1849374771118164,7.3416666984558105
0,2.3549485206604004,4.8416666984558105
0,0.6912004947662354,7.3416666984558105
0,3.065553665161133,4.8416666984558105
0,0.3032272756099701,7.3416666984558105
0,3.951327085494995,4.8416666984558105
0,4.036235809326172,4.8416666984558105
0,3.705768346786499,4.8416666984558105
0,3.2037620544433594,4.8416666984558105
0,3.1994717121124268,4.8416666984558105
0,1.306784987449646,7.3416666984558105
0,2.7554819583892822,4.8416666984558105
0,2.5976645946502686,4.8416666984558105
0,2.19403338432312,7.3416666984558105
0,2.285248041152954,4.8416666984558105
0,2.436072587966919,7.3416666984558105
0,2.0645859241485596,4.8416666984558105
0,2.338142156600952,7.3416666984558105
0,2.1683714389801025,7.3416666984558105
0,1.916793704032898,7.3416666984558105
0,2.045729875564575,4.8416666984558105
0,2.1368870735168457,4.8416666984558105
0,2.1961662769317627,4.8416666984558105
0,2.2070813179016113,4.8416666984558105
0,2.1621265411376953,4.8416666984558105
0,2.062822103500366,4.8416666984558105
0,1.9177398681640625,4.8416666984558105
0,1.7126898765563965,7.3416666984558105
0,1.8205362558364868,7.3416666984558105
0,1.5813137292861938,4.8416666984558105
0,1.4936739206314087,4.8416666984558105
0,1.3774791955947876,4.8416666984558105
0,1.2432869672775269,4.8416666984558105
0,2.485567569732666,7.3416666984558105
0,1.0214349031448364,4.8416666984558105
0,2.769171714782715,7.3416666984558105
0,0.889418363571167,4.8416666984558105
0,2.9362058639526367,7.3416666984558105
0,2.9483566284179688,7.3416666984558105
0,0.8337242007255554,4.8416666984558105
0,0.8256381154060364,4.8416666984558105
0,2.9002745151519775,7.3416666984558105
0,2.6453940868377686,7.3416666984558105
0,2.8597605228424072,7.3416666984558105
0,3.1177666187286377,7.3416666984558105
0,3.4188225269317627,7.3416666984558105
0,4.146686553955078,3.4375
0,3.1490986347198486,7.237500190734863
0,3.3552093505859375,7.237500190734863
0,3.5776102542877197,7.237500190734863
0,3.8109352588653564,7.237500190734863
